file_name,image_size,tick_size,tag_text,tag_id_guess,inference_info
D:/moth_photos/database\batch_02\img_moth_00002848.jpg,"[4000, 6000]",36.84313725490196,"['2023\nDCR04373\n', 'SanteeCoastalReserve\nCharlestonCoSC\n\n17EFLoPresti\n\nBd 22ScrubOak\n']","['2023\nDCR04373\n', 'CR\nCCC\n\n17C\n\n8 22C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002849.jpg,"[4000, 6000]",37.0,"['2023\nDCR04372\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n24473ScrubOak\n']","['2023\nDCR04372\n', 'CR\nCCC\n244730\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002850.jpg,"[4000, 6000]",36.9607843137255,"['2023\nDCR04371\n', 'SanteeCoastalReserve\nCharestor CoSC\nEFLoPresti\nQAvGr2 7ScrubOak\n']","['2023\nDCR04371\n', 'CR\nC CC\nD2 7C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002851.jpg,"[4000, 6000]",36.92156862745098,"['2023\nDCR04370\n', 'SanteeCoastalReserve\nCharlestonCoSC\n5 FLoPresti\nir 3ScrubOak\n']","['2023\nDCR04370\n', 'CR\nCC0C\n5\n\n3C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002852.jpg,"[4000, 6000]",36.9607843137255,"['SanteeCoastalReserve\nChartestonCoSC\nEFLoPresti\nBAUG73ScrubOak\n', '2023\nDCR04369\n']","['CR\nCC0C\n73C\n', '2023\nDCR04369\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002853.jpg,"[4000, 6000]",36.9607843137255,"['SanteeCoastalReserve\nCharlestonCoSC\nI2 EFLoPresti\nAw6472ScrubOak\n', '2023\nDCR04368\n']","['CR\nCCC\n2\n6472C\n', '2023\nDCR04368\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002854.jpg,"[4000, 6000]",37.09803921568628,"['SanteeCoastalReserve\nChariestonCoSC\nEFLoPresti\nBAVG22ScrubOak\n', '2023\nDCR04366\n']","['CR\nCCC\n22C\n', '2023\nDCR04366\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002855.jpg,"[4000, 6000]",36.61538461538461,"['2023\nDCR04365\n', 'SanteeCoastalReserve\nCharlestonCoSC\nQk EFLoPresti\n\nAyw2 ri Scr ubOak\n']","['2023\nDCR04365\n', 'CR\nCC0C\n2\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002856.jpg,"[4000, 6000]",36.84313725490196,"['2023\nDCR04364\n', 'SanteeCoastalReserve\nCharlestonCoSC\n3EFLoPresti\nAyisSerubOak\n']","['2023\nDCR04364\n', 'CR\nCCC\n3\nC\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002857.jpg,"[4000, 6000]",37.05882352941176,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoaPresti\nAut3ScrubOak\n', '2023\nDCR04363\n']","['CR\nCCC\n3\n', '2023\nDCR04363\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002858.jpg,"[4000, 6000]",36.90196078431373,"['SanteeCoastalReserva\nCharlestenCoSC\n12 EFLoPresti\nitACL3ScrubOak\n', '2023\nDCR04362\n']","['CR\nCCC\n12\nC35C\n', '2023\nDCR04362\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002859.jpg,"[4000, 6000]",36.98039215686274,"['SanteeCoastaiReserve\nCharlestonCoSC\nbe EFLoPresti\nPau 2ScrubOak\n', '2023\nDCR04361\n']","['CR\nCCC\nC 20\n', '2023\nDCR04361\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002860.jpg,"[4000, 6000]",37.01960784313725,"['2023\nDCR04360\n', 'SanteeCoastalReserve\nChariestonCoSC\nEFLoPresti\n\nDAvGr3 ScrubOak\n']","['2023\nDCR04360\n', 'CR\nCCC\nD3 0\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002861.jpg,"[4000, 6000]",36.745098039215684,"['2023\nDCR04359\n', 'SanteeCoastalReserve\nCharteston Ce Sc\nEFLoPresti\n\nBRS AIL279ScrubOak\n']","['2023\nDCR04359\n', 'CR\nC 1C C\nR\n\nRR 279C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002862.jpg,"[4000, 6000]",37.0,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\nZavez2ScrubOak\n', '2023\nDCR04358\n']","['CR\nCC0C\n372C\n', '2023\nDCR04358\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002863.jpg,"[4000, 6000]",37.05882352941176,"['2023\nDCR04357\n', 'SanteeCoastalReserve\nCharlestonCoSC\n2 EFCoPresti\nAvl23ScrubOak\n']","['2023\nDCR04357\n', 'CR\nCCC\n2 C\n23\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002864.jpg,"[4000, 6000]",36.98039215686274,"['SanteeCoastalReserve\nCharlestonCoSC\n12 EFLoPrestl\nAVO73ScrubOak\n', '2023\nDCR04356\n', '8340\n']","['CR\nCC0C\n12\n673C\n', '2023\nDCR04356\n', '8340\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002865.jpg,"[4000, 6000]",36.88235294117647,"['Santee CoastalReserve\nCoSC\nIB EFLoPresti\nAw23ScrubOak\n', '2023\nDCR04355\n']","['CR\nCC\n2\n23\n', '2023\nDCR04355\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002866.jpg,"[4000, 6000]",36.9607843137255,"['SanteeCoastalReserve\nChariestonCoSC\nIgey LoPresti\n\n433ScrubOak\n', '2023\nDCR04354\n']","['CR\nCCC\n1\n\n4330\n', '2023\nDCR04354\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002867.jpg,"[4000, 6000]",36.8235294117647,"['SanteeCoastalReserve\nCharlestonCoSC\n\n1qaFLoPresti\n\n6AG2ScrubOak\n', '2023\nDCR04353\n']","['CR\nCCC\n\n1\n\n620\n', '2023\nDCR04353\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002868.jpg,"[4000, 6000]",37.05882352941176,"['2023\nDCR04352\n', 'SanteeCoastalReserve\nCharlestopnCoSC\nEFLoPresti\nGaus 72ScrubOak\n']","['2023\nDCR04352\n', 'CR\nCC0C\n720\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002869.jpg,"[4000, 6000]",36.88235294117647,"['SanteeCoastaliReserve\nCharleston CoSC\nEFLoPresti\n12 23ScrubOak\n', '2023\nDCR04351\n']","['CR\nC CC\nR\n12 230\n', '2023\nDCR04351\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002870.jpg,"[4000, 6000]",37.09803921568628,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLd6Presti\nQauc2ScrubOak\n', '2023\nDCR04350\n']","['CR\nCCC\n6\n2C\n', '2023\nDCR04350\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002871.jpg,"[4000, 6000]",37.07843137254902,"['2023\nDCR04349\n', 'SanteeCoastalReserve\nCharlestonCoSC\n3 EFtoPresti\njB4479ScrubOak\n']","['2023\nDCR04349\n', 'CR\nCCC\n3\n84479C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002872.jpg,"[4000, 6000]",36.94117647058823,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\nDAL77ScrubOak\n', '2023\nDCR04348\n']","['CR\nCCC\nD77C\n', '2023\nDCR04348\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002873.jpg,"[4000, 6000]",36.86274509803921,"['2023\nDCR04347\n', 'SanteeCoastalReserve\nCharlestonCoSC\nIp EFLoPresti\nAxx23ScrubOak\n']","['2023\nDCR04347\n', 'CR\nCCC\nR\n23C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002874.jpg,"[4000, 6000]",36.98039215686274,"['SanteeCoastalReserve\nCharlestonCo sc\nDiy a ScrubOak\n', '2023\nDCR04346\n']","['CR\nCC\nD 0\n', '2023\nDCR04346\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002875.jpg,"[4000, 6000]",36.61538461538461,"['SanteeCoastalReserve\nCharlestenCoSC\nEFLoPresti\n\n1Bade2sScrubOak\n', '2023\nDCR04345\n']","['CR\nCCC\n120\n', '2023\nDCR04345\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002876.jpg,"[4000, 6000]",36.55769230769231,"['2023\nDCR04344\n', 'SanteeCoastalReserve\nCharlestonCoSC\n2 Feds7237ScrubOak\n']","['2023\nDCR04344\n', 'CR\nCCC\n2 7237C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002877.jpg,"[4000, 6000]",37.01960784313725,"['2023\nDCR04625\n', 'SanteeCoastalReserve\nChariestonCoSC\nEricFLoPresti\n7Oct2022light\n']","['2023\nDCR04625\n', 'CR\nCC0C\n72022\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002878.jpg,"[4000, 6000]",36.92156862745098,"['SanteeCoastalReserve\nCharlestenCoSC\nEFLoPresti\n3June2023incidental\n', '2023\nDCR04624\n']","['CR\nCC0C\n32023\n', '2023\nDCR04624\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002879.jpg,"[4000, 6000]",36.88235294117647,"['2023\nDCR04623\n', 'SanteeCoastalReserve\nCharlestonCo Sc\nEFLoPresti\n9June2023 Incidental\n']","['2023\nDCR04623\n', 'CR\nCC C\n92023\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002880.jpg,"[4000, 6000]",36.59615384615385,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023Incidental\n', '2023\nDCR04622\n']","['CR\nCCC\n92023\n', '2023\nDCR04622\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002881.jpg,"[4000, 6000]",37.1764705882353,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023incidental\n', '2023\nDCR04621\n']","['CR\nCCC\n92023\n', '2023\nDCR04621\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002882.jpg,"[4000, 6000]",36.90196078431373,"['SanteeCoastalReserve\nCharlestonCo Sc\nEFLoPresti\n9June2023Incidental\n', '2023\nDCR04620\n']","['CR\nCC C\n92023\n', '2023\nDCR04620\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002883.jpg,"[4000, 6000]",36.59615384615385,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023Incidentai\n', '2023\nDCR04619\n']","['CR\nCCC\n92023\n', '2023\nDCR04619\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002884.jpg,"[4000, 6000]",36.90196078431373,"['2023\nDCR04617\n', 'SanteeCoastaiReserve\nCharlestonCoSC\nEFLoPresti\n9June2023CollinsCreek\n']","['2023\nDCR04617\n', 'CR\nCCC\n92023CC\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002885.jpg,"[4000, 6000]",36.92156862745098,"['2023\nDCR04616\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLePresti\n9June2023LiveOakTrap\n']","['2023\nDCR04616\n', 'CR\nCCC\n92023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002886.jpg,"[4000, 6000]",36.745098039215684,"['2023\nDCR04615\n', 'SanteeCoastalReserve\nCharlestortCoSC\nAdamsLoPrestiScholtens\n14May2023ScrubOak\n']","['2023\nDCR04615\n', 'CR\nCCC\n1420230\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002887.jpg,"[4000, 6000]",36.98039215686274,"['2023\nDCR04614\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023ScrubOak\n']","['2023\nDCR04614\n', 'CR\nCCC\n92023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002888.jpg,"[4000, 6000]",37.235294117647065,"['2023\nDCR04613\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFvoPresti\ngJune2023CapeTrap\n']","['2023\nDCR04613\n', 'CR\nCC0C\n92023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002889.jpg,"[4000, 6000]",37.11764705882353,"['2023\nDCR04612\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023CypressTrap\n']","['2023\nDCR04612\n', 'CR\nCCC\n92023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002890.jpg,"[4000, 6000]",36.9607843137255,"['2023\nDCR04611\n', 'SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n9June2023CypressTrap\n']","['2023\nDCR04611\n', 'CR\nCCC\n92023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002891.jpg,"[4000, 6000]",37.01960784313725,"['2023\nDCR04610\n', 'SanteeCoastalReserve\nCharlestonCoSC\nLoPrestiStessmanScholtens\n31Mar2023CapeTrap\n\n7\n']","['2023\nDCR04610\n', 'CR\nCC0C\n312023C\n\n7\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002892.jpg,"[4000, 6000]",37.254901960784316,"['2023\nDCR04634\n', 'SanteeCoastalReserve\nChartestenCoSC\nLoPrestiStessmanScholtens\n31Mar2023CapeTrap\n']","['2023\nDCR04634\n', 'CR\nCCC\n312023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002893.jpg,"[4000, 6000]",37.07843137254902,"['2023\nDCR04633\n', 'SanteeCoastalReserve\nCharlestonCoSC\nLoPrestiSteeaasamSCTONERs\n31Mar2023LiveOakTrap\n']","['2023\nDCR04633\n', 'CR\nCCC\nCRR\n3120230\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002894.jpg,"[4000, 6000]",37.160000000000004,"['2023\nDCR04632\n', 'SanteeCoastalReserve\nCharlestonCoSC\nLoPrestiStessmanScholtens\n31Mar2023LiveOakTrap\n']","['2023\nDCR04632\n', 'CR\nCC0C\n312023\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002895.jpg,"[4000, 6000]",37.07843137254902,"['2023\nDCR04631\n', 'SanteeCoastalReserve\nCharilestonCoSC\nEFUoPresti\n12Apr2023CypressTrap\n']","['2023\nDCR04631\n', 'CR\nCCC\nR\n122023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002896.jpg,"[4000, 6000]",37.07843137254902,"['SanteeCoastalReserve\nCharlestpnCoSC\nJaegerStessmanStoj\n23Apr2023CypressTrap\n', '2023\nDCR04630\n']","['CR\nCC0C\n232023C\n', '2023\nDCR04630\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002897.jpg,"[4000, 6000]",37.0,"['2023\nDCR04629\n', 'SanteeCoastalReserve\nCharlestonCoSC\nJaegerStessmanStoj\n23Apr2023Cypress Trap\n']","['2023\nDCR04629\n', 'CR\nCC0C\n232023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002898.jpg,"[4000, 6000]",37.254901960784316,"['2023\nDCR04628\n', 'SanteeCoastalReserve\nCharlestonCoSC\nJaegerSteSsmanStoj\n23Apr2023CypressTraf\n']","['2023\nDCR04628\n', 'CR\nCC0C\n232023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002899.jpg,"[4000, 6000]",37.21568627450981,"['2023\nDCR04626\n', 'SanteeCoastalReserve\nCharlestpnCoSC\nLoPrestiStessmanScholtens\n31Mar2023CypressTrap\n']","['2023\nDCR04626\n', 'CR\nCCC\n312023C\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002900.jpg,"[4000, 6000]",37.0,"['2023\nDCR04569\n', 'SanteeCoastatReserve\nCharlestonCoSC\nyEFLdPresti\n1W375CollinsCreek\n']","['2023\nDCR04569\n', 'CR\nCC0C\n1375CC\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002901.jpg,"[4000, 6000]",37.07843137254902,"['2023\nDCR04568\n', 'oameeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nSaty fxCollinsCreek\n']","['2023\nDCR04568\n', 'CR\nCC0C\n1CC\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002902.jpg,"[4000, 6000]",36.92156862745098,"['SanteeCoastalReserve\nCharlestonCoSC\nr7344CollinsCreek\n', '2023\nDCR04567\n']","['CR\nCC0C\n7344CC\n', '2023\nDCR04567\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002903.jpg,"[4000, 6000]",36.90196078431373,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n4 N732 3GatorRoad\n', '2023\nDCR04566\n']","['CR\nCC0C\n4 732 3R\n', '2023\nDCR04566\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002904.jpg,"[4000, 6000]",37.03921568627451,"['SanteeCoastalReserve\nCharlestonCoSC\nEFLoPresti\n\nSta 26GatorRoad\n', '2023\nDCR04565\n']","['CR\nCC0C\n26CR\n', '2023\nDCR04565\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002905.jpg,"[4000, 6000]",36.92156862745098,"['SanteeCoastalKeserve\nCharlestonCoSC\n\nEFLoPresti\n\nney 2y73GatorRoad\n', '2023\nDCR64564\n']","['CR\nCCC\n273R\n', '2023\nDCR64564\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002906.jpg,"[4000, 6000]",37.09803921568628,"['SanteeCoastalReserve\nCharlestonCo Sc\nsoELF LoPresti\nYaj2y23GatorRoad\n', '2023\nDCR04563\n']","['CR\nCC C\n223CR\n', '2023\nDCR04563\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002907.jpg,"[4000, 6000]",36.7,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024 Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6680\n']","['CR\nCC0C\n172024\n', '2024\n', '2024\nDCR6680\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002908.jpg,"[4000, 6000]",36.620000000000005,"['Photographedby\nAFletcher\n2024\n', '2024\nDCR6686\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFietcher\n\n17Aua2024Marsh\n']","['2024\n', '2024\nDCR6686\n', 'CR\nCC0C\n172024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002909.jpg,"[4000, 6000]",36.800000000000004,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6682\n\na\n']","['CR\nCCC\n172024\n', '2024\n', '2024\nDCR6682\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002910.jpg,"[4000, 6000]",37.16326530612245,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6672\n']","['CR\nCC0C\n172024\n', '2024\n', '2024\nDCR6672\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002911.jpg,"[4000, 6000]",36.6,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aug2024March\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6673\n']","['CR\nCCC\n172024\n', '2024\n', '2024\nDCR6673\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002912.jpg,"[4000, 6000]",36.800000000000004,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6688\n']","['CR\nCC0C\n172024\n', '2024\n', '2024\nDCR6688\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002913.jpg,"[4000, 6000]",36.72,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', '2024\nDCR6674\n']","['2024\n', 'CR\nCC0C\n172024\n', '2024\nDCR6674\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002914.jpg,"[4000, 6000]",36.660000000000004,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024Marsh\n', 'ee\n\n2024\nDCR6675\n']","['2024\n', 'CR\nCCC\n172024\n', '2024\nDCR6675\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002915.jpg,"[4000, 6000]",36.72,"['2024\nDCR6678\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auqg2024Marsh\n', 'Photographedby\nAFletcher\n2024\n']","['2024\nDCR6678\n', 'CR\nCCC\n172024\n', '2024\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002916.jpg,"[4000, 6000]",36.660000000000004,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6676\n\n']","['CR\nCC0C\n172024\n', 'D\n2024\n', '2024\nDCR6676\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002917.jpg,"[4000, 6000]",36.78,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auqg2024Marsh\n', '2024\nDCR6684\n']","['2024\n', 'CR\nCCC\n172024\n', '2024\nDCR6684\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002918.jpg,"[4000, 6000]",36.7,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024Marsh\n', '2024\nDCR6681\n']","['2024\n', 'CR\nCC0C\n172024\n', '2024\nDCR6681\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002919.jpg,"[4000, 6000]",36.72,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n17Auq2024 Marsh\n\n', 'oO\n\n2024\nDCR6683\n']","['2024\n', 'CR\nCCC\n172024\n\n', '2024\nDCR6683\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002920.jpg,"[4000, 6000]",36.72,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n17Auq2024Marsh\n', '2024\nDCR6679\n']","['2024\n', 'CR\nCCC\n172024\n', '2024\nDCR6679\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002921.jpg,"[4000, 6000]",36.78,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', '2024\nDCR6687\n']","['2024\n', 'CR\nCCC\n172024\n', '2024\nDCR6687\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002922.jpg,"[4000, 6000]",36.839999999999996,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auqa2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6671\n']","['CR\nCCC\n172024\n', '2024\n', '2024\nDCR6671\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002923.jpg,"[4000, 6000]",36.839999999999996,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', '2024\nDCR6677\n']","['2024\n', 'DCR\nCC0C\n172024\n', '2024\nDCR6677\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002924.jpg,"[4000, 6000]",36.800000000000004,"['SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n17Aug2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6689\n']","['CR\nCCC\n172024\n', '2024\n', '2024\nDCR6689\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002925.jpg,"[4000, 6000]",36.98,"['SanteeCoastaiKeserve\n\nCharlestonCoSC\nAFletcher\n\n17Aua2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6691\n']","['CR\nCCC\n172024\n', '2024\n', '2024\nDCR6691\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002926.jpg,"[4000, 6000]",36.88,"['2024\nDCR6690\n', 'Photographedby\nAFletcher\n2024\n', 'SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n\n17Auq2024Marsh\n\n']","['2024\nDCR6690\n', '2024\n', 'CR\nCCC\n172024\n\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002927.jpg,"[4000, 6000]",36.88,"['Photographedby\nAFletcher\n2024\n', 'SanteeCoastaiReserve\nCharlestonCoSC\nAFletcher\n\n17Aug2024Marsh\n', '2024\nDCR6692\n\nNe\n']","['2024\n', 'CR\nCCC\n172024\n', '2024\nDCR6692\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002928.jpg,"[4000, 6000]",36.86,"['SanteeCoastalReserve\nChariestonCoSC\nAFletcher\n\n47Aug2024Marsh\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6685\n']","['CR\nCCC\n4702024\n', '2024\n', '2024\nDCR6685\n']",modelv1.0__2025-02-21 13:36:10
D:/moth_photos/database\batch_02\img_moth_00002929.jpg,"[4000, 6000]",36.78,"['SanteeCoastalReserve\nCharlestonCoSC\nAFletcher\n9119094CollinsCreak\n', 'Photographedby\nAFletcher\n2024\n', '2024\nDCR6696\n']","['CR\nCCC\n9119094CC\n', '2024\n', '2024\nDCR6696\n']",modelv1.0__2025-02-21 13:36:10
